client_hash_id,content_hash_id,predicted_label,proba_Declining,action,reason_code
client_08a6a72ff48e62c0,content_d84f95af321baf25,Growing,0.30872034411630406,Protect,position worse than typical decliner (9.8); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_28aa61f240182c97,Growing,0.30776543158331704,Protect,position worse than typical decliner (9.2); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_5bbda42fc255e39e,Growing,0.3075069396749807,Protect,position worse than typical decliner (6.5); CTR below typical decliner (0.3%); click volume below typical decliner (22)
client_08a6a72ff48e62c0,content_7b22d22130a8de98,Stable,0.30728551035638263,Monitor,position worse than typical decliner (5.5); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_ed3381560a06b91d,Growing,0.30710992022714323,Protect,position worse than typical decliner (7.2); CTR below typical decliner (0.3%)
client_3ffa76342f366962,content_1e3fe83db5900a14,Growing,0.30678208910298677,Protect,position worse than typical decliner (6.7); click volume below typical decliner (13)
client_9958f0a7ae1df715,content_ef1caed111f80858,Growing,0.30650650914065086,Protect,position worse than typical decliner (6.4); CTR below typical decliner (0.2%)
client_9958f0a7ae1df715,content_0580c47071cde7b7,Growing,0.3061406261713766,Protect,position worse than typical decliner (9.0); CTR below typical decliner (0.3%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_569a4ec488c8fdf2,Growing,0.3059985349968836,Protect,position worse than typical decliner (6.0); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_9093a91bab20760d,Growing,0.3058922424769987,Protect,position worse than typical decliner (5.4); CTR below typical decliner (0.1%); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_8940371b472136ba,Growing,0.30532483721675235,Protect,position worse than typical decliner (5.5); CTR below typical decliner (0.3%); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_4169b5be4680c8ce,Growing,0.3050331668438531,Protect,position worse than typical decliner (5.9); CTR below typical decliner (0.3%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_8e8c8eae83ed7f74,Growing,0.30502662115359747,Protect,position worse than typical decliner (7.5); CTR below typical decliner (0.2%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_63fe3abe0f0e9b5f,Growing,0.3047569068299123,Protect,position worse than typical decliner (12.1); click volume below typical decliner (14)
client_3ffa76342f366962,content_c7d78104b5d22f21,Growing,0.3043895057864948,Protect,position worse than typical decliner (6.5); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_4aff414b9201ba00,Growing,0.30430042493414633,Protect,position worse than typical decliner (7.5); CTR below typical decliner (0.2%); click volume below typical decliner (17)
client_08a6a72ff48e62c0,content_c7e7fe492aab5786,Growing,0.3036534318177503,Protect,position worse than typical decliner (7.1); CTR below typical decliner (0.3%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_d51e0b5792be0237,Growing,0.30337866392892004,Protect,position worse than typical decliner (7.7); click volume below typical decliner (15)
client_08a6a72ff48e62c0,content_06161601bd898c97,Growing,0.3032885109569508,Protect,position worse than typical decliner (8.0); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_718de66aefaa31e0,Growing,0.30326537628617695,Protect,position worse than typical decliner (6.1); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_20cead27dc0a0745,Growing,0.30306768848987625,Protect,position worse than typical decliner (6.7); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_3d8c15facc885f96,Growing,0.3026734972231251,Protect,position worse than typical decliner (9.2); CTR below typical decliner (0.3%); click volume below typical decliner (19)
client_9958f0a7ae1df715,content_5d517fe3bd29e6b3,Growing,0.3025409763202273,Protect,position worse than typical decliner (10.9); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_7967d8a1e0587798,Growing,0.30253751156599473,Protect,position worse than typical decliner (10.4); CTR below typical decliner (0.3%); click volume below typical decliner (19)
client_9958f0a7ae1df715,content_019b9a8f4e71aa0f,Growing,0.3019370505431437,Protect,position worse than typical decliner (5.8); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_a281974ca03ca2a7,Stable,0.30155921463945257,Monitor,CTR below typical decliner (0.4%)
client_08a6a72ff48e62c0,content_8113fb6136416286,Stable,0.3011441078198128,Monitor,position worse than typical decliner (5.4); CTR below typical decliner (0.3%); click volume below typical decliner (20)
client_08a6a72ff48e62c0,content_c53629557cd219ce,Growing,0.30057373930872233,Protect,position worse than typical decliner (7.3); CTR below typical decliner (0.3%)
client_9958f0a7ae1df715,content_c746f544161a1218,Growing,0.30049998051006255,Protect,position worse than typical decliner (9.0); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_d0fc8a1cc34f42f8,Stable,0.2997360465761149,Monitor,position worse than typical decliner (6.1); CTR below typical decliner (0.3%); click volume below typical decliner (21)
client_08a6a72ff48e62c0,content_9f814d47aebfb1d9,Growing,0.29928960099833757,Protect,position worse than typical decliner (8.3); CTR below typical decliner (0.1%); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_6a90e8c9a3d4465e,Growing,0.29922326224204954,Protect,position worse than typical decliner (6.6); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_2402e2330caf5055,Stable,0.2984261945756079,Monitor,position worse than typical decliner (5.9); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_e47b405bce046795,Growing,0.29837970953302806,Protect,position worse than typical decliner (5.7); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_472dfef7b49a4216,Growing,0.2979621192230817,Protect,position worse than typical decliner (5.7); CTR below typical decliner (0.3%); click volume below typical decliner (19)
client_08a6a72ff48e62c0,content_e81e988b16c759a0,Growing,0.29690356612533436,Protect,click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_352b4f2597965276,Growing,0.29660712975723935,Protect,position worse than typical decliner (9.3); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_3be3c35908313f7c,Growing,0.2963904781632213,Protect,position worse than typical decliner (7.0); CTR below typical decliner (0.2%); click volume below typical decliner (18)
client_08a6a72ff48e62c0,content_b81eda5364714691,Stable,0.2961539274121369,Monitor,position worse than typical decliner (5.1); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_8cfb2eae03d09ccb,Growing,0.2960419091395723,Protect,position worse than typical decliner (6.0); CTR below typical decliner (0.5%); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_b88af57b9fc2b47e,Growing,0.29492322726322906,Protect,position worse than typical decliner (7.0); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_9d61e67439c56f58,Growing,0.29472181116267093,Protect,position worse than typical decliner (7.6); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_41053ab3e93d1b3c,Growing,0.29468740006370914,Protect,position worse than typical decliner (6.8); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_683007bfd29ed994,Growing,0.29438560422593896,Protect,position worse than typical decliner (7.2); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_17e1311b8280517e,Growing,0.2937372968100583,Protect,position worse than typical decliner (5.6); CTR below typical decliner (0.4%); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_8c19ea37158112ea,Growing,0.29344834207211495,Protect,position worse than typical decliner (5.7); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_11c95be2d8d14d07,Stable,0.2932150280360704,Monitor,CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_0b4e62052f6ee0e8,Growing,0.2931033374581656,Protect,position worse than typical decliner (7.5); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_09c96ca5175f1c37,Growing,0.29272024707312955,Protect,position worse than typical decliner (7.6); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_ea84a7ac8c8f90e2,Growing,0.29179403415271044,Protect,position worse than typical decliner (7.8); CTR below typical decliner (0.2%); click volume below typical decliner (18)
client_9958f0a7ae1df715,content_3d5831138dc766c4,Growing,0.2915055515336201,Protect,position worse than typical decliner (15.6); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_3b7b46572abf789e,Growing,0.29092232408311874,Protect,position worse than typical decliner (7.2); CTR below typical decliner (0.2%); click volume below typical decliner (22)
client_08a6a72ff48e62c0,content_b76f0b515fcee0e0,Stable,0.2907701824709585,Monitor,position worse than typical decliner (5.5); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_8e9586d8a49a3b6f,Growing,0.2905892520044381,Protect,position worse than typical decliner (6.5); CTR below typical decliner (0.2%); click volume below typical decliner (23)
client_08a6a72ff48e62c0,content_1117d9d4a54233f5,Growing,0.29055978691005574,Protect,position worse than typical decliner (6.5); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_81de482015be64e8,Growing,0.2898472080593701,Protect,position worse than typical decliner (8.3); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_ec14d7f027c152f6,Growing,0.289750506535261,Protect,position worse than typical decliner (8.9); click volume below typical decliner (14)
client_08a6a72ff48e62c0,content_cf692374eac7a9c8,Growing,0.28904230298782446,Protect,position worse than typical decliner (15.0); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_596099c23d06c96f,Growing,0.28867639764201397,Protect,position worse than typical decliner (6.9); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_018f5f656a9df11c,Growing,0.28854940486550273,Protect,position worse than typical decliner (6.2); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_85a16b6e35fbd9da,Stable,0.28853563098388846,Monitor,position worse than typical decliner (5.3); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_02cf865ff739233b,Stable,0.2880799068747224,Monitor,position worse than typical decliner (5.0); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_d11ff6feca5957f6,Growing,0.2876214722646911,Protect,position worse than typical decliner (5.4); CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_275c85ae3610636a,Stable,0.2871666643991286,Monitor,CTR below typical decliner (0.3%); click volume below typical decliner (22)
client_08a6a72ff48e62c0,content_f7ae6acfb9308c14,Stable,0.2868693546312901,Monitor,position worse than typical decliner (5.8); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_3e682832b62d421a,Growing,0.2865140215321226,Protect,position worse than typical decliner (11.7); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_a1eaa523bcb9f656,Growing,0.2847650270882204,Protect,position worse than typical decliner (6.0); CTR below typical decliner (0.2%); click volume below typical decliner (21)
client_08a6a72ff48e62c0,content_6720664b2bf3e00e,Growing,0.2833527126981458,Protect,position worse than typical decliner (7.5); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_fbeeb47c31c5e1e4,Growing,0.28279910864950203,Protect,position worse than typical decliner (10.9); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_a668774535669698,Growing,0.28161140056234496,Protect,position worse than typical decliner (8.0); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_a8ba00e2f4037526,Growing,0.28161021649966694,Protect,position worse than typical decliner (7.4); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_2176fa53e31ae394,Stable,0.2815248851536809,Monitor,position worse than typical decliner (5.5); CTR below typical decliner (0.3%)
client_08a6a72ff48e62c0,content_93f1616705538043,Growing,0.28142514280471453,Protect,position worse than typical decliner (10.9); click volume below typical decliner (13)
client_08a6a72ff48e62c0,content_4e80f3aae976b64e,Growing,0.28123870476089946,Protect,position worse than typical decliner (6.6); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_a8f25757f5344536,Growing,0.27957216341076707,Protect,position worse than typical decliner (9.4); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_66a8943b31e75030,Growing,0.27921617140646793,Protect,position worse than typical decliner (5.0); CTR below typical decliner (0.2%)
client_9958f0a7ae1df715,content_7a1bdd56e533fef5,Growing,0.2776394573054451,Protect,position worse than typical decliner (9.4); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_88e1f5ed60483c9b,Growing,0.2758933996226452,Protect,position worse than typical decliner (7.8); click volume below typical decliner (12)
client_08a6a72ff48e62c0,content_3af80869ea3ca1c7,Growing,0.27588911092996105,Protect,position worse than typical decliner (7.9); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_0eeee44c675bca8e,Stable,0.2748662582007194,Monitor,position worse than typical decliner (5.5); CTR below typical decliner (0.2%); click volume below typical decliner (21)
client_08a6a72ff48e62c0,content_e7133133fb93bb38,Growing,0.2746704815234715,Protect,position worse than typical decliner (13.9); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_e7ecc6d28a628c55,Growing,0.2735641738345327,Protect,CTR below typical decliner (0.2%)
client_08a6a72ff48e62c0,content_4cc13a6d48978edd,Growing,0.2719945063354769,Protect,position worse than typical decliner (5.6); CTR below typical decliner (0.1%)
client_08a6a72ff48e62c0,content_515c0cc59daef734,Growing,0.26864601731653853,Protect,position worse than typical decliner (6.9); click volume below typical decliner (11)
client_9958f0a7ae1df715,content_ae445d2d361a3e57,Growing,0.26337528897562745,Protect,position worse than typical decliner (7.6); click volume below typical decliner (11)
client_08a6a72ff48e62c0,content_887e337cc90e90fc,Stable,0.25788207600815244,Monitor,position worse than typical decliner (6.3); CTR below typical decliner (0.1%)
client_08a6a72ff48e62c0,content_6a1ee96128027cbc,Growing,0.25677421443502224,Protect,position worse than typical decliner (6.8); CTR below typical decliner (0.1%)
client_08a6a72ff48e62c0,content_58896512a411011b,Growing,0.2539847678779633,Protect,position worse than typical decliner (7.9); CTR below typical decliner (0.1%)
